Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Bedford House, Bedford Street, London, WC2E","£1,050,000",Apartment,1.0,1.0,492 sq ft
"Tanfield Avenue, Neasden","£1,050,000",Semi-Detached,6.0,6.0,Ask agent
"London, SW11","£1,050,000",Flat,2.0,2.0,892 sq ft
"The Nova Building, Buckingham Palace Road, Victoria","£1,050,000",Apartment,1.0,1.0,624 sq ft
"Lyndhurst Avenue, Mill Hill","£1,050,000",Detached,3.0,2.0,Ask agent
"Marylebone Street, London W1G","£1,050,000",Flat,2.0,2.0,Ask agent
"Dispatch House, London","£1,050,000",Apartment,1.0,1.0,Ask agent
"Clifton Court, Northwick Terrace, London, NW8","£1,050,000",Apartment,2.0,1.0,990 sq ft
"Lancaster House, Beadon Road, Hammersmith And Fulham, London, W6","£1,050,000",Apartment,2.0,2.0,Ask agent
"Kent House Road, Beckenham","£1,050,000",Semi-Detached,5.0,3.0,Ask agent
"Finchley Road, St John’s Wood, London, NW8","£1,050,000",House,3.0,1.0,Ask agent
"Kings Avenue, Clapham","£1,050,000",Terraced,5.0,2.0,Ask agent
"Sugar House, Leman Street, London, E1","£1,050,000",Apartment,2.0,2.0,Ask agent
"Netherwood Road, London W14","£1,050,000",Maisonette,3.0,2.0,"1,101 sq ft"
"Portnall Road, London, W9","£1,050,000",Maisonette,3.0,3.0,"1,255 sq ft"
"Lymington Road, London, NW6","£1,050,000",Flat,2.0,2.0,"1,029 sq ft"
"Gordon Road, Wanstead","£1,050,000",End of Terrace,4.0,2.0,"1,344 sq ft"
"Greycoat Street, Westminster, London, SW1P","£1,050,000",Apartment,3.0,2.0,"1,084 sq ft"
"Portobello Road, Notting Hill","£1,050,000",Flat,2.0,2.0,966 sq ft
"West Row, North Kensington, London, W10","£1,050,000",Flat,2.0,2.0,991 sq ft
"House 4 Charles Mews, Alexandra Palace, N22","£1,050,000",Terraced,3.0,2.0,"1,283 sq ft"
"The Corniche, Albert Embankment, London, SE1","£1,050,000",Flat,2.0,2.0,821 sq ft
"Ceramic Building, 87B Newington Causeway, London, Surrey, SE1","£1,049,950",Apartment,2.0,2.0,Ask agent
"London, E14","£1,045,000",Flat,2.0,2.0,976 sq ft
"Ashworth Mansions, W9","£1,045,000",Apartment,3.0,2.0,Ask agent
"Muswell Hill, Muswell Hill","£1,045,000",Apartment,2.0,2.0,Ask agent
"South Quay Plaza, Canary Wharf,
London,
E14 9SH","£1,045,000",Apartment,2.0,2.0,976 sq ft
Oak Hill Park Hampstead NW3,"£1,045,000",Flat,2.0,2.0,Ask agent
"River Park Tower, One Nine Elms, London, SW8","£1,045,000",Apartment,1.0,1.0,622 sq ft
"Hessel Road, West Ealing","£1,045,000",Semi-Detached,6.0,2.0,Ask agent
"Barnfield Avenue, Kingston Upon Thames, KT2","£1,045,000",Terraced,3.0,3.0,Ask agent
"Damac Tower, Nine Elms, SW8","£1,045,000",Flat,1.0,1.0,655 sq ft
"Keybridge Capital, Vauxhall, SW8","£1,045,000",Apartment,2.0,2.0,"1,077 sq ft"
"The Claves, Millbrook Park, Mill Hill, London, NW7","£1,075,000",Penthouse,2.0,2.0,"1,225 sq ft"
"Chantrey House, 4 Eccleston Street, Belgravia, London, SW1W","£1,080,000",Flat,1.0,1.0,641 sq ft
"Brock Street, London, NW1","£1,080,000",Flat,2.0,2.0,667 sq ft
"Casson Square, Waterloo, London, SE1","£1,080,000",Apartment,1.0,1.0,Ask agent
"Cavendish Grove, Raynes Park","£1,080,000",End of Terrace,4.0,2.0,"1,356 sq ft"
"Lockgate Road, London, SW6","£1,080,000",Apartment,2.0,,Ask agent
"Legacy Building, Embassy Gardens, Nine Elms, SW11","£1,080,000",Apartment,2.0,2.0,Ask agent
"London Square Nine Elms, Ponton Road, Nine Elms, SW11","£1,080,000",Apartment,2.0,2.0,840 sq ft
"Tidemill Square, Greenwich","£1,080,000",Flat,3.0,3.0,Ask agent
"Meadowview Road, Raynes Park,
SW20 9BD","£1,080,000",End of Terrace,4.0,,Ask developer
"No.8 Harbord Square, Canary Wharf, E14","£1,075,500",Apartment,2.0,,"1,037 sq ft"
"Edith Grove, London, SW10","£1,075,000",Flat,2.0,1.0,894 sq ft
"Edith Grove, Chelsea, London, SW10","£1,075,000",Flat,2.0,1.0,871 sq ft
"Ashburnham Mews, Victoria, SW1P","£1,075,000",Flat,2.0,2.0,688 sq ft
"Gleneagle Road, Streatham","£1,075,000",House,4.0,2.0,Ask agent
"Southwark Bridge Road, Southwark","£1,075,000",Flat,3.0,2.0,Ask agent
"The Glass House, Royal Oak Yard, SE1","£1,075,000",Apartment,2.0,2.0,"1,189 sq ft"
"Park Mansions, Knightsbridge, London, SW1X","£1,075,000",Apartment,1.0,1.0,693 sq ft
"Principle Place, London, EC2A","£1,075,000",Apartment,1.0,1.0,581 sq ft
"Clapham Quarter, Maud Chadburn Place, London, SW4","£1,075,000",Flat,2.0,2.0,837 sq ft
"Branksome Road, Brixton","£1,075,000",Terraced,4.0,1.0,Ask agent
"Worple Road, Old Isleworth","£1,075,000",House,4.0,2.0,Ask agent
"Nightingale Lane, London, SW12","£1,075,000",Apartment,2.0,1.0,Ask agent
"Richmond Road, Raynes Park","£1,075,000",Terraced,3.0,2.0,Ask agent
"Chelsea Creek, Imperial Wharf, London, SW6","£1,075,000",Apartment,2.0,2.0,837 sq ft
"Latimer Road, Teddington","£1,075,000",Semi-Detached,3.0,2.0,Ask agent
"Whitehouse Apartments, Belvedere Road, London, SE1","£1,075,000",Apartment,2.0,2.0,972 sq ft
"Victoria Mills,, E1","£1,075,000",Apartment,2.0,2.0,Ask agent
"Seymour Place, London, W1H","£1,075,000",Apartment,2.0,1.0,958 sq ft
"Park Mansions, Knightsbridge, London, SW1X","£1,075,000",Apartment,1.0,,Ask agent
"Watts Lane, Teddington, TW11","£1,075,000",End of Terrace,3.0,2.0,Ask agent
"Thurstan Street, London, SW6","£1,075,000",Apartment,2.0,2.0,Ask agent
"Seymour Place, London, W1H","£1,075,000",Flat,2.0,1.0,971 sq ft
"Capital Building, Embassy Gardens, Nine Elms, London, SW11","£1,075,000",Apartment,2.0,2.0,Ask agent
"St. Dunstans Avenue, Acton","£1,075,000",Semi-Detached,3.0,3.0,Ask agent
"Frere Street, London, SW11","£1,075,000",End of Terrace,3.0,2.0,"1,482 sq ft"
"Park Mansions, Knightsbridge SW1X","£1,075,000",Flat,1.0,1.0,763 sq ft
"De Vere Gardens, Kensington, W8","£1,075,000",Flat,2.0,1.0,Ask agent
"Gleneagle Road, Streatham, SW16","£1,075,000",Terraced,4.0,2.0,"1,696 sq ft"
"Rosevine Road, London, SW20","£1,075,000",End of Terrace,2.0,1.0,Ask agent
"Principal Tower, Shoreditch","£1,075,000",Apartment,1.0,1.0,Ask agent
"Nightingale Lane, Balham","£1,075,000",Flat,2.0,1.0,Ask agent
"Pember Road, Kensal Green, London, NW10","£1,075,000",End of Terrace,3.0,1.0,Ask agent
"Queens Gate, London, South Kensington, SW7","£1,075,000",Apartment,2.0,2.0,811 sq ft
"Circus Road West, London, SW11","£1,075,000",Apartment,2.0,2.0,735 sq ft
"Portobello Road, London, W10","£1,075,000",Flat,2.0,2.0,759 sq ft
"The Nova Building, 75 Buckingham Palace Road, London, SW1W","£1,075,000",Flat,1.0,1.0,623 sq ft
"Brasenose Drive, 
Barnes, SW13","£1,075,000",Flat,2.0,2.0,"1,262 sq ft"
"Southlands Drive, Wimbledon Common, London, SW19","£1,075,000",Flat,3.0,2.0,"1,118 sq ft"
"Winscombe Crescent, London, W5","£1,075,000",Terraced,6.0,2.0,"1,698 sq ft"
"Switch House East, SW11","£1,075,000",Studio,,1.0,624 sq ft
"Maud Chadburn Place, SW4","£1,075,000",Apartment,3.0,2.0,"1,015 sq ft"
"Legacy Building, Embassy Gardens, Nine Elms, SW11","£1,075,000",Apartment,1.0,1.0,Ask agent
"Queens Mansions, Brook Green, London, W6","£1,075,000",Apartment,2.0,2.0,944 sq ft
"Clive Road, Strawberry Hill","£1,075,000",House,4.0,1.0,Ask agent
"Vincent Square, Westminster","£1,075,000",Flat,2.0,2.0,Ask agent
"Brondesbury Park, Brondesbury Park, London, NW6","£1,075,000",Flat,3.0,2.0,"1,296 sq ft"
"Perspective Building, 100 Westminster Bridge Road, Waterloo, SE1","£1,075,000",Apartment,2.0,2.0,"1,149 sq ft"
"Windsor Road, Kew, Surrey, TW9","£1,075,000",Semi-Detached,3.0,1.0,850 sq ft
"Windsor Road, Kew, TW9","£1,075,000",Semi-Detached,3.0,1.0,Ask agent
"Broadwater Road, Tooting","£1,075,000",Detached,4.0,2.0,Ask agent
"Peninsula Apartments, W2","£1,075,000",Flat,2.0,2.0,760 sq ft
"Landmark Pinnacle, Canary Wharf, E14","£1,075,000",Apartment,2.0,2.0,Ask agent
"Edith Grove, London, SW10","£1,075,000",Flat,2.0,1.0,895 sq ft
"Norland Square, London, W11","£1,075,000",Flat,2.0,1.0,816 sq ft
"Tetherdown, London","£1,075,000",Flat,3.0,2.0,Ask agent
"Lanson Building, Chelsea Bridge Wharf, London, SW11","£1,075,000",Apartment,2.0,2.0,808 sq ft
"Waterford Road, London, SW6","£1,075,000",Flat,2.0,1.0,923 sq ft
"Milligan Street, London, E14","£1,075,000",Terraced,3.0,2.0,"1,032 sq ft"
"Filmworks Walk, Ealing, London","£1,075,000",Apartment,2.0,2.0,991 sq ft
"Glengall Terrace, Peckham","£1,075,000",Terraced,4.0,1.0,Ask agent
"Nightingale Lane, Clapham","£1,075,000",Flat,2.0,2.0,Ask agent
"Wolfe House, 389 Kensington High Street, London, W14","£1,075,000",Flat,2.0,2.0,750 sq ft
"Altayyar House, 102 Marsham Street, Westminster, London, SW1P","£1,075,000",Apartment,3.0,2.0,886 sq ft
"Park Mansions, Knightsbridge, SW1X","£1,075,000",Apartment,1.0,1.0,Ask agent
"Watts Lane, Teddington","£1,075,000",House,4.0,3.0,Ask agent
"Carrick Yard, Luton Street, London, NW8","£1,070,000",Apartment,2.0,2.0,825 sq ft
"City Road, London, EC1V","£1,070,000",Apartment,2.0,2.0,904 sq ft
"Randolph Avenue, Maida Vale, London, W9","£1,070,000",Apartment,3.0,3.0,"1,338 sq ft"
"Hendon, London NW4 1AP","£1,070,000",Link Detached House,5.0,2.0,Ask agent
"Randolph Avenue, London","£1,070,000",Flat,3.0,3.0,Ask agent
"Legacy Building 1, Embassy Gardens, Nine Elms, SW11","£1,070,000",Apartment,1.0,1.0,Ask agent
"Sales Gallery,
Orchard Place,
London,
E14 0JZ","£1,065,000",Penthouse,3.0,2.0,"1,066 sq ft"
"Bolton Gardens, Earls Court","£1,065,000",Flat,2.0,2.0,Ask agent
"Vogans Mill Wharf, 17 Mill Street, London, SE1","£1,065,000",Apartment,3.0,2.0,Ask agent
Goodluck Hope Walk London E14,"£1,065,000",Apartment,3.0,2.0,Ask agent
"Charlotte Street, Fitzrovia, London, W1T","£1,065,000",Apartment,1.0,1.0,550 sq ft
"Wellington Court, 
55-67 Wellington Road, NW8","£1,065,000",Flat,2.0,2.0,866 sq ft
"Bolton Gardens, London","£1,065,000",Detached,2.0,1.0,"1,263 sq ft"
"57 Webber Street, London, SE1","£1,065,000",Apartment,3.0,2.0,"1,087 sq ft"
"Granville Road
London
NW2 2LR","£1,065,000",Town House,4.0,,"1,432 sq ft"
"Torus Way, Childs Hill","£1,065,000",Terraced,4.0,3.0,Ask agent
"Forest Hill Road, East Dulwich, SE22","£1,065,000",Semi-Detached,3.0,,Ask agent
"Wellington Court, 55-67 Wellington Road, St Johns Wood","£1,065,000",Flat,2.0,2.0,Ask agent
"Bondway, Vauxhall, London, SW8 1SJ","£1,062,000",Apartment,1.0,1.0,Ask agent
"Tudor Gardens, Barnes, London, SW13","£1,100,000",End of Terrace,3.0,2.0,"1,158 sq ft"
"Somerset Road, Brentford","£1,100,000",House,4.0,1.0,Ask agent
"Offord Road, Islington, London, N1","£1,100,000",Maisonette,2.0,2.0,"1,249 sq ft"
"The Pathe Building, Wardour Street, London, W1F","£1,100,000",Apartment,1.0,1.0,535 sq ft
"Greenwich South Street, London, SE10","£1,100,000",Terraced,3.0,2.0,"1,775 sq ft"
"Lanhill Road, London","£1,100,000",Flat,4.0,2.0,Ask agent
"Muswell Hill Road, London, N10","£1,100,000",Apartment,4.0,2.0,Ask agent
"Whinfell Close, Streatham, London, SW16","£1,100,000",Terraced,4.0,2.0,"2,017 sq ft"
"St Crispins Close, Hampstead, London, NW3","£1,100,000",Semi-Detached,3.0,2.0,800 sq ft
"Gladding Road, Manor Park, London, E12","£1,100,000",End of Terrace,4.0,4.0,"2,137 sq ft"
"MACAULAY ROAD, SW4","£1,100,000",Flat,2.0,2.0,Ask agent
"Queen's Gate Terrace, South Kensington, SW7","£1,100,000",Apartment,2.0,2.0,"1,034 sq ft"
"Paddington Exchange, Paddington, London, W2","£1,100,000",Flat,2.0,2.0,928 sq ft
"Merchant Square East, Paddington, London, W2","£1,100,000",Flat,2.0,2.0,937 sq ft
"Casson Square, Waterloo, SE1 7GY","£1,100,000",Apartment,1.0,1.0,660 sq ft
"Central Avenue, Fulham, London, SW6","£1,100,000",Flat,2.0,2.0,"1,011 sq ft"
"Soho, London, WC2H","£1,100,000",Apartment,2.0,2.0,829 sq ft
"Dowell Street, Greenwich","£1,100,000",Penthouse,2.0,2.0,Ask agent
"Harlech Road, London","£1,100,000",End of Terrace,4.0,1.0,Ask agent
"Sussex Gardens, Hyde Park","£1,100,000",Flat,2.0,2.0,Ask agent
"East Dulwich Grove, London, SE22","£1,100,000",Terraced,6.0,3.0,"1,572 sq ft"
"Sycamore Way, Teddington","£1,100,000",House,4.0,3.0,"1,803 sq ft"
"Ennismore Gardens, London SW7","£1,100,000",Flat,2.0,1.0,814 sq ft
"Woodberry Avenue, London, N21","£1,100,000",Terraced,4.0,2.0,"1,772 sq ft"
"Windmill Road, London, SW19","£1,100,000",Flat,3.0,2.0,"1,355 sq ft"
"Beaufort Street, SW3","£1,100,000",Apartment,3.0,2.0,949 sq ft
"Hampton Tower, Canary Wharf, E14","£1,100,000",Apartment,2.0,2.0,917 sq ft
"Palace Road, Streatham","£1,100,000",House,3.0,2.0,Ask agent
"Sussex Way, Holloway, London, N7","£1,100,000",Terraced,6.0,3.0,Ask agent
"Ashridge Close, Finchley, N3","£1,100,000",End of Terrace,4.0,3.0,"1,804 sq ft"
"Lugard Road, Peckham, SE15","£1,100,000",Terraced,3.0,1.0,Ask agent
"Philpot Street, London, E1","£1,100,000",Terraced,3.0,1.0,"1,488 sq ft"
"Montpelier Rise, NW11","£1,100,000",Terraced,5.0,2.0,"1,949 sq ft"
"St. Pauls Road, 
Canonbury, N1","£1,100,000",Maisonette,3.0,2.0,Ask agent
"Crawford Street, Marylebone","£1,100,000",Apartment,2.0,2.0,"1,000 sq ft"
"Cicely Williams Court, 
8 Gibbs Lane, E2","£1,100,000",Flat,2.0,2.0,Ask agent
"Great Newport Street, London, WC2H","£1,100,000",Apartment,1.0,1.0,530 sq ft
"Cubitt Building, Grosvenor Waterside, Gatliff Road, Sloane Square","£1,100,000",Apartment,2.0,2.0,Ask agent
"336 Queenstown Road, Battersea Park, SW11","£1,100,000",Apartment,2.0,1.0,Ask agent
"Ferncroft Avenue, Hampstead, NW3","£1,100,000",Flat,3.0,2.0,"1,152 sq ft"
"Lillie road, Fulham, London, SW6","£1,100,000",Flat,2.0,2.0,"1,180 sq ft"
"Marylebone Mansions, Marylebone, W1","£1,100,000",Apartment,1.0,2.0,634 sq ft
"Chequer Court, 
3 Chequer Street, EC1Y","£1,100,000",Flat,3.0,2.0,Ask agent
"Westcoombe Avenue, West Wimbledon, London, SW20","£1,100,000",Semi-Detached,4.0,3.0,"1,435 sq ft"
"Montaigne Close, Westminster, London, SW1P","£1,100,000",Flat,3.0,2.0,997 sq ft
"Sherrin House , Warwick Lane, London W14","£1,100,000",Flat,1.0,1.0,Ask agent
"Osborne Road, Forest Gate","£1,100,000",House,4.0,1.0,"1,652 sq ft"
"Catherine Place, St James's Park, London, SW1E","£1,100,000",Flat,3.0,2.0,907 sq ft
"Oakwood Avenue, London, N14","£1,100,000",Semi-Detached,5.0,3.0,"2,207 sq ft"
"Artisan Mews, Kensal Green","£1,100,000",House,3.0,2.0,Ask agent
"Lakeside Road, London, N13","£1,100,000",Semi-Detached,5.0,2.0,"2,330 sq ft"
"Lawn Road, Hampstead","£1,100,000",Flat,3.0,2.0,Ask agent
"Hyde Park Street, 
Hyde Park, W2","£1,100,000",Flat,2.0,2.0,896 sq ft
"Beaufort Street, London, SW3","£1,100,000",Flat,3.0,1.0,983 sq ft
"Cliveden Place, London, SW1W","£1,100,000",Flat,1.0,1.0,650 sq ft
"Abinger Mews, 
Maida Vale, W9","£1,100,000",House,4.0,3.0,Ask agent
"The Tower, One St George Wharf, Vauxhall","£1,100,000",Apartment,2.0,2.0,"1,182 sq ft"
"Pytchley Crescent, London, SE19","£1,100,000",Detached,4.0,2.0,"1,743 sq ft"
"Lansdowne Road, Raynes Park, London, SW20","£1,100,000",Flat,3.0,3.0,"2,196 sq ft"
"Inchmery Road, Catford","£1,100,000",House,4.0,2.0,Ask agent
"Denbigh Street, London, SW1V","£1,100,000",Maisonette,3.0,2.0,"1,084 sq ft"
"Maidstone Buildings Mews, SE1","£1,100,000",Flat,2.0,1.0,850 sq ft
"Belsize Park Gardens, London, NW3","£1,100,000",Flat,2.0,1.0,994 sq ft
"West End Lane, West Hampstead, NW6","£1,100,000",End of Terrace,3.0,1.0,984 sq ft
"Ambleside Avenue, London SW16","£1,100,000",Detached,3.0,3.0,"1,442 sq ft"
"St Georges Square, Pimlico, London, SW1V","£1,100,000",Flat,2.0,2.0,977 sq ft
"City Road, Clerkenwell, London, EC1V","£1,100,000",Flat,2.0,2.0,876 sq ft
"Priory Road, South Hampstead, NW6","£1,100,000",,3.0,2.0,"1,183 sq ft"
"Harrow View Road, W5","£1,100,000",Terraced,3.0,1.0,948 sq ft
"Bickenhall Mansions, Bickenhall Street, London, W1U","£1,100,000",Apartment,2.0,2.0,Ask agent
"Phoenix Lodge Mansions, Brook Green W6","£1,100,000",Flat,4.0,2.0,"1,348 sq ft"
"Nursery Road, Brixton, London, SW9","£1,100,000",Terraced,4.0,1.0,"1,481 sq ft"
"Lawrence Gardens, Mill Hill, NW7","£1,100,000",Semi-Detached,4.0,2.0,Ask agent
"Chelsea Manor Gardens, Chelsea","£1,100,000",Flat,2.0,1.0,Ask agent
"Haverstock Hill, Belsize Park NW3","£1,100,000",Apartment,2.0,2.0,Ask agent
"Oxford Heights, Old Marylebone Road, NW1","£1,100,000",Flat,2.0,2.0,Ask agent
"Meadow Drive, London","£1,100,000",Semi-Detached,5.0,1.0,"2,174 sq ft"
"South Grove House, South Grove, London, N6","£1,100,000",Apartment,3.0,2.0,Ask agent
"Claylands Road, London, SW8","£1,100,000",Terraced,4.0,2.0,"1,240 sq ft"
"Wiltshire Road, Brixton, London, SW9","£1,100,000",Detached,3.0,2.0,965 sq ft
"Randolph Avenue, Maida Vale, London, W9","£1,100,000",Flat,3.0,1.0,991 sq ft
"Ares Court, Homer Drive, Canary Wharf, London, E14","£1,100,000",Penthouse,3.0,3.0,"2,364 sq ft"
"30 Casson Square, Southbank Place, London, SE1","£1,100,000",Apartment,1.0,1.0,660 sq ft
"Farley Court, Kensington, W14","£1,100,000",Apartment,3.0,1.0,Ask agent
"Hackney Road, London, E2","£1,100,000",Penthouse,3.0,2.0,Ask agent
"Merino Garden, London, E1W","£1,100,000",Apartment,2.0,2.0,915 sq ft
"St Stephens Gardens, London, W2","£1,100,000",Apartment,2.0,2.0,917 sq ft
"Greenham Road, London, N10","£1,100,000",Semi-Detached,3.0,2.0,Ask agent
"Maidstone Buildings Mews, London, SE1","£1,100,000",Penthouse,2.0,1.0,"1,232 sq ft"
"Rochester Row, Westminster","£1,100,000",Flat,2.0,2.0,Ask agent
"Haarlem Road, London W14","£1,100,000",Flat,3.0,2.0,"1,053 sq ft"
"Drakefell Road, Telegraph Hill, SE14","£1,100,000",Semi-Detached,3.0,1.0,Ask agent
"Kendrick Mews, 
South Kensington, SW7","£1,100,000",Mews,,1.0,570 sq ft
"Queen's Gate Place, London, SW7","£1,100,000",Terraced,2.0,1.0,903 sq ft
"Brondesbury Park, London, NW6","£1,100,000",Flat,4.0,1.0,"1,216 sq ft"
"57 East, 
Kingsland High Street, E8","£1,100,000",Flat,2.0,1.0,"1,037 sq ft"
"Allen House, 8 Allen Street, London, W8","£1,100,000",Apartment,1.0,1.0,520 sq ft
"Philpot Street, London, E1","£1,100,000",Terraced,4.0,1.0,"1,450 sq ft"
"Sherrin House, 
9 Warwick Lane, W14","£1,100,000",Flat,1.0,1.0,789 sq ft
"Cromwell Road, Earls Court","£1,100,000",Flat,3.0,2.0,Ask agent
"The Boulevard, Fulham, SW6","£1,100,000",Apartment,3.0,2.0,Ask agent
"Holders Hill Gardens, Hendon, NW4","£1,100,000",Semi-Detached,4.0,2.0,"1,525 sq ft"
"Crimscott Street, London, SE1","£1,100,000",Flat,3.0,2.0,"1,034 sq ft"
"Lanhill Road, W9 - 4 bed / 2 bath / Garden","£1,100,000",Maisonette,4.0,2.0,Ask agent
"Palmer Road, London, SW11","£1,100,000",Flat,2.0,2.0,855 sq ft
"Bagshaw Building, Canary Wharf, E14","£1,100,000",Apartment,2.0,2.0,Ask agent
"Legacy Building, Embassy Gardens, Nine Elms, SW11","£1,100,000",Apartment,2.0,2.0,Ask agent
"Vincent Court, Seymour Place","£1,100,000",Apartment,2.0,2.0,868 sq ft
"Brockley Grove, Brockley","£1,100,000",Terraced,5.0,2.0,Ask agent
"Edbrooke Road, Maida Vale","£1,100,000",Maisonette,3.0,2.0,Ask agent
"St. John's Way, London, N19","£1,100,000",Terraced,5.0,2.0,Ask agent
"Clarewood Court, Crawford Street, W1","£1,100,000",Flat,2.0,2.0,Ask agent
"West End Lane, London, NW6","£1,100,000",End of Terrace,3.0,1.0,984 sq ft
"Central St Giles, London, WC2H","£1,100,000",Flat,2.0,1.0,936 sq ft
"Thirty Casson Square, Southbank Place, Waterloo","£1,100,000",Apartment,1.0,1.0,644 sq ft
"Notting Hill Gate, London, W11","£1,100,000",Apartment,2.0,2.0,882 sq ft
"Scoble Place, London N16","£1,100,000",Detached,2.0,1.0,906 sq ft
"Brooke Road, Hackney","£1,100,000",House,4.0,2.0,Ask agent
"Battersea High Street, London, SW11","£1,100,000",Apartment,2.0,2.0,"1,287 sq ft"
"Comerford Road, Brockley","£1,100,000",Semi-Detached,4.0,1.0,Ask agent
"Enfield Road, Enfield","£1,100,000",Detached,3.0,3.0,Ask agent
"Landmark Pinnacle, Canary Wharf, E14","£1,100,000",Flat,2.0,2.0,Ask agent
"Glyn Mansions, Hammersmith Road, London, W14","£1,100,000",Flat,3.0,1.0,Ask agent
"10 Park Drive, Canary Wharf, E14","£1,100,000",Flat,2.0,2.0,899 sq ft
"Meadow Drive, Hendon, London NW4","£1,100,000",House,5.0,3.0,Ask agent
"Harlescott Road, Nunhead, SE15","£1,100,000",Terraced,3.0,1.0,"1,368 sq ft"
"Cherington Road, Hanwell","£1,100,000",Terraced,4.0,2.0,Ask agent
"Marylebone Mansions, Marylebone, W1H","£1,100,000",Apartment,1.0,2.0,634 sq ft
"Crusader House, St. James's, London SW1","£1,100,000",Flat,1.0,1.0,560 sq ft
"Belvedere Row Apartments, Fountain Park Way, London W12","£1,100,000",Apartment,2.0,2.0,Ask agent
"Wellington Court, Wellington Road, St John's Wood, NW8","£1,100,000",Apartment,2.0,2.0,866 sq ft
"Nine Elms Lane, London, SW8","£1,100,000",Apartment,2.0,1.0,Ask agent
"Sheringham, St John's Wood Park, London, NW8","£1,100,000",Apartment,2.0,2.0,829 sq ft
"South Quay Plaza, Marsh Wall, London, E14","£1,100,000",Flat,1.0,1.0,678 sq ft
"Principle Tower, EC2","£1,100,000",Apartment,1.0,1.0,519 sq ft
"Book House, 261A City Road, EC1V","£1,100,000",Apartment,2.0,2.0,"1,114 sq ft"
"Glebelands Avenue, London, E18","£1,100,000",Detached,4.0,1.0,"1,616 sq ft"
"Ponton Rd, Nine Elms, SW11","£1,100,000",Apartment,2.0,2.0,Ask agent
"Saffron Wharf, London Dock, Wapping, E1W","£1,100,000",Apartment,2.0,2.0,771 sq ft
"Tavistock Street, Covent Garden, WC2E","£1,100,000",Apartment,2.0,1.0,Ask agent
"Broomfield Lane, Palmers Green, London, N13","£1,100,000",Semi-Detached,5.0,1.0,Ask agent
"Broughton Avenue, Finchley, N3","£1,100,000",Detached,4.0,3.0,"1,871 sq ft"
"Whistlers Avenue, Battersea","£1,100,000",House,4.0,2.0,Ask agent
"Bridge Place, London, SW1V","£1,100,000",Apartment,2.0,2.0,702 sq ft
"St. Julian's Close, Streatham","£1,100,000",House,4.0,3.0,Ask agent
"Lakeside Road, Palmers Green","£1,100,000",Semi-Detached,5.0,2.0,"2,441 sq ft"
"Albion Walk, London, N1","£1,100,000",Apartment,2.0,2.0,738 sq ft
"Blackstock Mews, London, N4","£1,100,000",Terraced,3.0,2.0,"1,486 sq ft"
